number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18840491,274748917390335499409520,1075867754503706330285,168986449716870016725,213462545554248641,4957823188783858947032748611,-55431,63731882478546163239737,2556044383100603974830921376517514651221,4805879037773168761093416883901733580,-1,17192832832464362800905,-887200,887200,263076997506878129831936,1123600708561896600679,5590521622605866980009,22805142233903862059
18842891,281951287628818759430153,1048385000440946412831,273306833627994121649,333050028139832414,4831176921328014739294673320,-55948,62188739032118877824181,2558109103179097873550144990075971714952,4808245925884329793364529724309128050,-1,17192832832464362800905,-887200,887200,263076997506878129831936,1123600708561896600679,5590521622605866980009,22805142233903862059
18845291,274537876613603876898300,1078077419031533770038,28566011856571700974,405861977311500083,4964819035445817053434189073,-55402,63731882478546163239737,2558674122042456906071562438842182820782,4816273636376525696802253302263966239,-1,17203868327966002612292,-887200,887200,282132262584873362915328,1049057923168055638058,5863828456233861101658,23138192262043694473
18847691,274776912340525838141753,1077139570879222512673,33246555171300919341,414767726805104047,4960500007631343904474767136,-55420,63731882478546163239737,2558766700428157695589192431917558601552,4816449786847984623364999474382043320,-1,17203868327966002612292,-887200,887200,282132262584873362915328,1049057923168055638058,5863828456233861101658,23138192262043694473
18850091,270940895678825244677002,1092389853899500598867,48294756691220010888,629388289180212897,5030731415968445999387824544,-55139,72161176436526814959232,2559064344977248867366446266136051890485,4820694854966541852949411552466939078,-1,17203868327966002612292,-887200,887200,282132262584873362915328,1049057923168055638058,5863828456233861101658,23138192262043694473
18852491,262849026556616229843607,1126866716225976799301,111481343368075481359,833411028541086686,5187554507222154619605692554,-54525,61304789878089483699324,2561268550956443874357892753895201219281,4837173034334834089048013279102892091,-1,17210340479463173623507,-887200,887200,271042824529371149107200,1092800814533099331360,5912123212925081112546,23767580551223907370
18854891,258330465605771809467585,1146577190284098166542,124166624814590530322,1087882792520452472,5278292086979713332977374691,-54178,33929829222318988614081,2561519363983695096407413370365026979524,4842204442880456656113502869543532066,-1,17210340479463173623507,-887200,887200,271042824529371149107200,1092800814533099331360,5912123212925081112546,23767580551223907370
18857291,257473568913948905608522,1150393108964288628510,166382305362643098937,1317777466936902000,5295858748470002295075921664,-54111,34966308243152330404097,2562354051229726711863774047940500206040,4846749913903897331915081224093229767,-1,17210340479463173623507,-887200,887200,271042824529371149107200,1092800814533099331360,5912123212925081112546,23767580551223907370
18859691,259476357793718213966111,1143557002212665436574,17924068900149808230,90279016432863,5259683312241565747872467507,-54248,34966308243152330404097,2562708128659684094248734360884709511807,4846751697302649908757525277414869233,-1,17225736729198127053064,-887200,887200,257703902960615746961408,1151422242561042288881,6078505518287724211483,25085358018160809370
18862091,259870285358330563461167,1141823527282063511809,27651907475827714752,25368764768810637,5251710356676574613411087977,-54279,35076061855854374193492,2562900295298916747958583857576585995473,4847251056087660014468265771972333172,-1,17225736729198127053064,-887200,887200,257703902960615746961408,1151422242561042288881,6078505518287724211483,25085358018160809370
18864491,261252387921288488446849,1135782942405275087085,69778194354169440804,148886215662030143,5223927252370319536108743030,-54385,34966308243152330404097,2563732470597651845570052083271006287275,4849691056838091899694735476061970046,-1,17225736729198127053064,-887200,887200,257703902960615746961408,1151422242561042288881,6078505518287724211483,25085358018160809370
