number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
16332493,1217543951659,973703833014903774840,36023983,20796570047054576,2240529671869211346969474070439831,205008,46349079997479247951,2188161852076073973091810207388591,1031971310650160200599174821712229680667030,-1,34431485773855955,-887270,887270,1197010566764,990406639898601971849,625676470,512506485786653820
16334893,1218990806747,972548116058905697242,53888652,34527068097603458,2237870323056566360458514750250784,204984,37964978180838903183,2188338406522856749666304282609199,1032107007564499917271702765512590170908399,-1,34431485773855955,-887270,887270,1197010566764,990406639898601971849,625676470,512506485786653820
16337293,1218980638963,972633748936490149300,24130685,19194778617882671,2237978176821677259706955399236465,204985,79169642553445467750,2188576877776472562352511457008504,1032296699767923071582288608209183647163017,-1,34432857981232487,-887270,887270,1219039388165,972586875283751631064,679565122,547033553884257278
16339693,1216893998704,974301549697885318982,28194104,23276140359086654,2241815697071586547358239406896202,205019,46861947663853502041,2188617034472554577221511101499629,1032337033783598285734218800979039038977267,-1,34432857981232487,-887270,887270,1219039388165,972586875283751631064,679565122,547033553884257278
16342093,1216386557177,974708000314508378320,38457639,31700666912864474,2242750918177118550237177512722154,205027,35155260973602343653,2188718463756351978676866316944469,1032420289081124570313600413282562891684557,-1,34432857981232487,-887270,887270,1219039388165,972586875283751631064,679565122,547033553884257278
16344493,1219700485035,972122065061714120576,6066817,3533606002644089,2236729089119601320024213576702796,204974,43247063135581770939,2188778417098339616838592599868311,1032455208786461180467846422872284112082356,-1,34433962221471958,-887270,887270,1216425566621,974739258591014746582,718022761,578734220797121752
16346893,1216126123438,974979265240284517374,10059591,8160162889023501,2243303142916477552759593610578234,205032,36646409065359817286,2188817874376076614520840110166556,1032500929221358151060363408727492772015604,-1,34433962221471958,-887270,887270,1216425566621,974739258591014746582,718022761,578734220797121752
16349293,1223691103756,968951846286892854716,30960262,21837683984572588,2229434819390145411590537743417659,204908,74873772286591348812,2189024418418575150241904583308933,1032636092849118138641742279410567353173901,-1,34433962221471958,-887270,887270,1216425566621,974739258591014746582,718022761,578734220797121752
16351693,1226813764542,966531766073641408652,14803136,10022680488678670,2223813333336675713498950841213879,204858,44451717998562266146,2189170702070846652654125267960362,1032735136341282783091857672823310631549344,-1,34434785820257526,-887270,887270,1223720373522,968975021881927290117,748983023,600571904781694340
16354093,1224395348910,968440851676318744108,19118273,14394560675410924,2228205791160344878925813885709975,204897,45748563285637862160,2189213343986689832704251050167473,1032778338983680542021750679307161721318913,-1,34434785820257526,-887270,887270,1223720373522,968975021881927290117,748983023,600571904781694340
16356493,1223604813809,969066532841621149606,21668715,16726361421596312,2229645369420115293345991458633752,204910,42593397269086402541,2189238547287543815584170109249486,1032801381690588658933003710321877520867702,-1,34434785820257526,-887270,887270,1223720373522,968975021881927290117,748983023,600571904781694340
16358893,1222592471407,969902863130991001387,3357260,3069092146558832,2231530596678373180380655683492070,204927,48015067637041990911,2189271722945860111181418676555966,1032831709734041001611599977207315972619204,-1,34435387880217257,-887270,887270,1223626208567,969083476061793494268,770651738,617298266203290652
16361293,1223781841612,968960233057831216738,5665220,4425811164513661,2229361814700748332519875387727522,204908,54394367611444108764,2189294529660150059958523154364629,1032845116510821975328593528715032950684135,-1,34435387880217257,-887270,887270,1223626208567,969083476061793494268,770651738,617298266203290652
16363693,1224421331314,968454165354705258452,22515513,17528740120916071,2228197465561834816132298399780451,204897,36674822253189956517,2189461040267848912428513386806842,1032974596558916423670477764887294098565552,-1,34435387880217257,-887270,887270,1223626208567,969083476061793494268,770651738,617298266203290652
16366093,1239370723303,956807502430237959496,43219233,27716131323019008,2201360924824283889381345052573558,204655,32297721334918104238,2189888114726239507805035493874107,1033248475823436963592800156434295037349008,-1,34436016121918411,-887270,887270,1224443669979,968471833902376294889,793167251,634827006324206723
16368493,1249566978063,949000115373294257356,92749660,61517847659640960,2183398192771618103590543961080665,204491,29233126918046076615,2190377553777749599659991360626081,1033582490304098528975952780906053043041162,-1,34436016121918411,-887270,887270,1224443669979,968471833902376294889,793167251,634827006324206723
16370893,1261239167982,940217554649617468944,135228663,89057280515963390,2163191844109120860013032082947479,204305,30966642994153650753,2190797313590919401390993426056535,1033854623507975295961364403207600171008027,-1,34436016121918411,-887270,887270,1224443669979,968471833902376294889,793167251,634827006324206723
16373293,1253338401426,946335546536183865873,19005803,17333275407960776,2177047913533895727235566349617181,204433,33759706583917368672,2190985102059549180234314144661595,1034025886423338943026566236616918261513992,-1,34439493043719171,-887270,887270,1261366512820,940312486156840744859,928395914,723884286840170113
16375693,1255995953540,944333202479931619789,29042112,23907623148787431,2172441514708662258572422703353044,204390,36269417202432978765,2191084266672615663381338412111565,1034090844830460961083321994044992218885996,-1,34439493043719171,-887270,887270,1261366512820,940312486156840744859,928395914,723884286840170113
16378093,1257372943136,943299032783136329164,48212861,37787803344877455,2170062404055058501541495858698275,204368,31611291942424303057,2191273684904398488765000606749079,1034227989142208489232817179208121901873702,-1,34439493043719171,-887270,887270,1261366512820,940312486156840744859,928395914,723884286840170113
16380493,1259065313738,942104957151202816522,18182539,12960843418346245,2167230472076474427397190488652817,204342,45194580980919995608,2191453332004416427380061483668639,1034356044848128944968604529275700290174230,-1,34440843100159074,-887270,887270,1257422234756,943336010880704341438,976608775,761672090185047568
16382893,1258653659858,942413080960862295196,29032921,21254041138537450,2167939284087702534485571580682780,204349,40081754249823178950,2191560535929490750452794239331226,1034437983287944808818921662724226101668696,-1,34440843100159074,-887270,887270,1257422234756,943336010880704341438,976608775,761672090185047568
