number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
17088493,1492177462190,759758705850945700720,300833239,154934986618909301,1786319159636096030225212098011542,200476,31819124613840472863,2350450007504043165895608080705639,1130052020628336729429218678282010240438478,-1,113749856527751586,193450,207490,1494689356766,759062498873207813351,55850271026,34220722453664814260
17090893,1460589493188,775917477950261863805,520756909,276509801966925808,1797573941496882318261806153126985,200602,19016595578299678234,2351107908524196269441738805141527,1130415711336944402265358181994378304583798,-1,113749856527751586,193450,207490,1494689356766,759062498873207813351,55850271026,34220722453664814260
17093293,1439399464389,787141986814298967829,102656524,64540408753527682,1813674017516410330565374127598210,200780,47596730716535128368,2351416822132965735012524318497894,1130609926080056048979567674261919354741168,-1,113080823323851130,193530,207670,1484470094709,764162659843476649681,56371027935,34497232255631740068
17095693,1441019793539,786293158009764039138,236648448,134139727486745970,1813079299999366064731440400963616,200774,32817112879425924415,2351820030100976580583438663244380,1130819364075097857265809642295695288413807,-1,113080823323851130,193530,207670,1484470094709,764162659843476649681,56371027935,34497232255631740068
17098093,1360625862710,829090964857935443370,494922662,294120970794280034,1843064858085640006490336480567813,201102,31258591601745406912,2352597227846096286943019676092690,1131300779000595308496272124708564921877768,-1,113080823323851130,193530,207670,1484470094709,764162659843476649681,56371027935,34497232255631740068
17100493,1451701378745,779934614147774818749,41983991,21115170694055321,1840932825678684798029916968471892,201079,29230661271567328080,2352723947712984456414005420512781,1131364510711959911796589722848266208474001,-1,112740111757039804,194010,208190,1446845626921,782968454190981594438,56865950597,34791353226426020102
17102893,1468049721467,771137715389668074547,96152103,45899901263963189,1834750801254841781789679522737239,201011,20720400316710326309,2352887442791090095576005726005279,1131439318219690622902774291390315772274823,-1,112740111757039804,194010,208190,1446845626921,782968454190981594438,56865950597,34791353226426020102
17105293,1482597082802,763359438013349625930,154907819,73335834484101760,1829284613449564013981949487959158,200952,20696937528132592462,2353064784588984176217136295882871,1131522127826221375653276477750991388181671,-1,112740111757039804,194010,208190,1446845626921,782968454190981594438,56865950597,34791353226426020102
17107693,1456090693825,777249467192156795587,52796830,28496521951476826,1829504487965059719366663033072004,200954,20785272225180425087,2353223613273842004382572582480274,1131607853902250127725602008281042391593143,-1,113114519967188725,193890,208010,1457409509707,776935551037485706711,57020858416,34864689060910121862
17110093,1433288464276,789464972399365224261,94019861,56654290466356699,1838060525085946464369574926863464,201047,91358497246884658322,2353347624502162726424132271566701,1131692560906445827323089952655492436819369,-1,113114519967188725,193890,208010,1457409509707,776935551037485706711,57020858416,34864689060910121862
17112493,1439817753545,785955473068845437436,176604779,99439737512836648,1835602386348472458120018720141480,201021,21577813215316209023,2353596064679624554746060617958203,1131821272350343302726234390130865021850094,-1,113114519967188725,193890,208010,1457409509707,776935551037485706711,57020858416,34864689060910121862
17114893,1436429322519,787790775705423271802,111892632,64300093757754881,1841370075408523496193931093881358,201083,20974301633325761031,2353930687920529064726800027775082,1132013566564428791742639829306448887834563,-1,113784952923231106,194010,208030,1452185801584,779507405156492091559,57197463195,34964128798422958510
