number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
14949530,2930889665,806648163059,810915,155348811,1314382970197997628660693914697,56178,11895865295154,1362515829021746397514543429126308756,536473183958877881973812064944718231784,-1,48623006539,-887220,887220,2846127648,831069273338,155991204,62434044252
14951930,2929645022,806714735376,378611,104916433,1314716392796832560346446287341,56183,16178723168570,1365165950152218865256336431713396758,537207554873562185157118614621906879746,-1,48614687173,-887220,887220,2932764167,806510146079,156802119,62589393063
14954330,3041495778,777047867550,3382447,760685082,1266367805937981641428933204433,55434,7404822559282,1386191536621667760857945005501550982,541797659652314076803339049606943546120,-1,48614687173,-887220,887220,2932764167,806510146079,156802119,62589393063
14956730,3198137337,738988842334,6394588,1368008637,1204342380900749877816826460056,54429,4563432680455,1407275262337798039202205134411401238,546048669153825538537268646526336813011,-1,48614687173,-887220,887220,2932764167,806510146079,156802119,62589393063
14959130,3322855701,713781576452,1942797,362481572,1161198616681595318366848085786,53700,3045444803047,1420849912345704406789039415759702731,548581387933777426295408430214448337167,-1,48701059342,-887220,887220,3204769611,740301780319,163196707,63957401700
14961530,3284566262,722102399881,5426747,1138190238,1174735150789815350755685947368,53932,5298539195497,1445192845675326363870527646172791042,554001392845260983966541895345025967768,-1,48701059342,-887220,887220,3204769611,740301780319,163196707,63957401700
14963930,3313224042,715856564612,6438549,1343692437,1164574261921402335744627503942,53758,11862791070553,1452262476755420928623352429554322096,555437270739676849486801722160737432264,-1,48701059342,-887220,887220,3204769611,740301780319,163196707,63957401700
14966330,3369184415,706460699689,1673232,325595926,1147258266698421381897777157976,53458,6677529760105,1463932975280459817066166266386204737,557708243955911038732973590734920433021,-1,48787256322,-887220,887220,3320016543,717123573483,169635256,65301094137
14968730,3401894786,699667840647,3537622,691842398,1136226989666193034673584689101,53265,11897319414573,1476936758243785120536871627710083366,560262747445459911243632778897179686075,-1,48787256322,-887220,887220,3320016543,717123573483,169635256,65301094137
14971130,3265700760,728847054216,6919004,1517611907,1183612631921594976825082529670,54082,10670791939163,1500521291391106257620349010591056586,566022341736059356641251640984194319189,-1,48787256322,-887220,887220,3320016543,717123573483,169635256,65301094137
14973530,3359820552,710826525285,649120,81529303,1152400280620317004044300713633,53548,14726981597292,1505041149707451137394568507055240735,566590034452477189428760784655337822441,-1,48869720367,-887220,887220,3273896899,730079008648,176554260,66818706044
14975930,3428529020,696581406896,1426222,201023886,1129305927996748561162428548448,53143,7226270853885,1510452153399279672491696167876694109,567422081358485868772445035543356427517,-1,48869720367,-887220,887220,3273896899,730079008648,176554260,66818706044
14978330,3370450640,708584644468,2057069,367215142,1148765717205886008873614438527,53484,14214658020977,1514844768645335301424803236156290185,568579279590742993227829162314487316485,-1,48869720367,-887220,887220,3273896899,730079008648,176554260,66818706044
14980730,3413520397,699652146434,677556,113206806,1134277762926502704440372051507,53231,14454550521681,1519562605748667419147637146415818997,569367539879218050845369113552860380898,-1,48869999724,-887220,887220,3374231880,708588695001,178611329,67185921186
14983130,3420420335,698240753645,946470,164348341,1131989609501405714353939398146,53190,14189008672632,1521435053003704448845483692802051867,569723638971270011950284846371835249242,-1,48869999724,-887220,887220,3374231880,708588695001,178611329,67185921186
