block_number,timestamp,sqrt_price_x96,y/x,x/y
13236963,1631797992,2322008460070615605186355822,858951075819607,1164210661295004249838
13239363,1631829985,2322008460070615605186355822,858951075819607,1164210661295004249838
13241763,1631862335,2322008460070615605186355822,858951075819607,1164210661295004249838
13244163,1631894250,2322008460070615605186355822,858951075819607,1164210661295004249838
13246563,1631925801,2322008460070615605186355822,858951075819607,1164210661295004249838
13248963,1631958786,2322008460070615605186355822,858951075819607,1164210661295004249838
13251363,1631990565,2322008460070615605186355822,858951075819607,1164210661295004249838
13253763,1632022513,2322008460070615605186355822,858951075819607,1164210661295004249838
13256163,1632054946,2322008460070615605186355822,858951075819607,1164210661295004249838
13258563,1632085928,2322008460070615605186355822,858951075819607,1164210661295004249838
13260963,1632118920,2322008460070615605186355822,858951075819607,1164210661295004249838
13263363,1632150956,2322008460070615605186355822,858951075819607,1164210661295004249838
13265763,1632182528,2322008460070615605186355822,858951075819607,1164210661295004249838
13268163,1632214502,2322008460070615605186355822,858951075819607,1164210661295004249838
13270563,1632246204,2322008460070615605186355822,858951075819607,1164210661295004249838
13272963,1632278745,2322008460070615605186355822,858951075819607,1164210661295004249838
13275363,1632311018,2322008460070615605186355822,858951075819607,1164210661295004249838
13277763,1632343036,2322008460070615605186355822,858951075819607,1164210661295004249838
13280163,1632375666,2322008460070615605186355822,858951075819607,1164210661295004249838
13282563,1632407620,2322008460070615605186355822,858951075819607,1164210661295004249838
13284963,1632439816,2322008460070615605186355822,858951075819607,1164210661295004249838
13287363,1632471427,2322008460070615605186355822,858951075819607,1164210661295004249838
13289763,1632504054,2322008460070615605186355822,858951075819607,1164210661295004249838
13292163,1632536019,2322008460070615605186355822,858951075819607,1164210661295004249838
13294563,1632567470,2322008460070615605186355822,858951075819607,1164210661295004249838
13296963,1632599563,2322008460070615605186355822,858951075819607,1164210661295004249838
13299363,1632631404,2322008460070615605186355822,858951075819607,1164210661295004249838
13301763,1632664810,2322008460070615605186355822,858951075819607,1164210661295004249838
13304163,1632696097,2322008460070615605186355822,858951075819607,1164210661295004249838
13306563,1632728461,2322008460070615605186355822,858951075819607,1164210661295004249838
13308963,1632761019,2322008460070615605186355822,858951075819607,1164210661295004249838
13311363,1632792268,2322008460070615605186355822,858951075819607,1164210661295004249838
13313763,1632825627,2322008460070615605186355822,858951075819607,1164210661295004249838
13316163,1632857603,2322008460070615605186355822,858951075819607,1164210661295004249838
