block_number,timestamp,sqrt_price_x96,y/x,x/y
12817987,1626168449,32091231163229824620559443249212476,16406411127067906391,6095178
12820387,1626200997,32181463797295131785371658281608250,16498802405865730448,6061045
12822787,1626233371,32626424724972729859301922940000000,16958201972948233032,5896851
12825187,1626266686,32343743430457359118446183148724936,16665617082448176083,6000377
12827587,1626298865,32153962739306227792973685822740992,16470615953415076402,6071418
12829987,1626331302,32283620226700372520197427344029314,16603715836981157941,6022748
12832387,1626363906,32221945578126782586331504559035878,16540336935861464352,6045826
12834787,1626395815,32268543111048775415479951164569113,16588210903761462787,6028377
12837187,1626428967,32464872523276550681667536456724989,16790678124761513497,5955685
12839587,1626461161,32333500363532771241315710493149315,16655062954689739871,6004180
12841987,1626493160,32455104414340435779983946949168550,16780575605580061273,5959271
12844387,1626527117,32489539389067831235253839307377840,16816202990037488731,5946645
12846787,1626559173,32321072504671095601752620831622106,16642262175918891056,6008798
12849187,1626591680,31971136101901453517376844613531184,16283845423183028441,6141055
12851587,1626624445,32291036429429554830997490324645262,16611345134149139884,6019982
12853987,1626657003,32469865632943973344141476847541874,16795843347224160281,5953854
12856387,1626689192,32435864419477865200122516466162652,16760685822689470896,5966342
12858787,1626721645,32515426443866892940769723019446418,16843011335411942860,5937180
12861187,1626754036,32738325746858797575738633097135320,17074726806883797655,5856609
12863587,1626786674,32588107152133846993723198673760285,16918392795389941548,5910726
12865987,1626818640,32303700120019001761590972508315087,16624376749564222282,6015263
12868387,1626851451,32150025687408596322161999556401339,16466582752260577763,6072905
12870787,1626884002,31964580828739093668086013555186637,16277168518665949654,6143574
12873187,1626916195,31786280359422543894108957912985500,16096084812389469780,6212690
12875587,1626949182,31750431147391482073701763613200959,16059798304083835819,6226728
12877987,1626980992,31642265973359962644047684570541130,15950561869731683577,6269371
12880387,1627013140,31527163577126955386629348976283593,15834728910247472207,6315232
12882787,1627045368,31408946892686843468452209020400183,15716201305869881563,6362860
12885187,1627077901,31572667090587991248033572887984326,15880470784685971737,6297042
12887587,1627110578,31514097964138138476940793807089996,15821607046681336817,6320470
12889987,1627142664,31398931835016929392013333378504542,15706180367001918898,6366920
12892387,1627174989,31495421783386481868778404732314606,15802859904616618399,6327968
12894787,1627207389,31561653354069528775181314360262308,15869393303390269877,6301438
12897187,1627240071,31646238779997711054606728389300025,15954567428385606246,6267797
12899587,1627271868,32201092983360336644203981388485852,16518935537997023713,6053658
12901987,1627304854,32086553101444570773522240498011343,16401628224819591240,6096955
12904387,1627337537,32297409281473497808234114623586328,16617902501316592244,6017606
12906787,1627370101,32547053016985371116362624308956705,16875792439664849642,5925647
12909187,1627403571,32482559766879418076362501870956638,16808978625609234104,5949201
12911587,1627436962,32843365257643273538697911073330801,17184469631357984883,5819207
12913987,1627469257,33034733818826583410887716227367257,17385310681339453086,5751982
12916387,1627502243,33131870093661758581562766097022955,17487701524972286426,5718304
12918787,1627535122,33067723061537185972189187630695835,17420050758619069255,5740511
12921187,1627568477,32865118329120407393251139227131899,17207240671248242387,5811507
12923587,1627600764,32490456095500359946650726851093665,16817151956333678940,5946310
12925987,1627634769,32199180549615675713367568635686055,16516973465985739502,6054377
12928387,1627666941,32310768292931188361362646341676502,16631652499657567189,6012631
12930787,1627700036,32679579832930091277533736040099184,17013503732723286606,5877684
12933187,1627732706,32573244123892880673633915746434361,16902963779817750078,5916122
12935587,1627765784,32319089779704129639355489730894099,16640220410960591122,6009535
12937987,1627798480,31739154338077118427353508812803128,16048392404049884643,6231153
12940387,1627831281,31698525644531492098682493904303186,16007332211497498886,6247137
12942787,1627864122,31260252771338249137337030741254647,15567748373728774640,6423536
12945187,1627896849,31002738400685819104603339489772998,15312318150315104169,6530689
12947587,1627929347,30671872264262803846823383159884435,14987231175365060699,6672346
12949987,1627961690,30916960147612820780429389731786041,15227703246874280167,6566978
12952387,1627994825,31045932733631748270062564450001625,15355015418462265642,6512530
12954787,1628026874,31113819169009324692151321719183565,15422240774343244983,6484142
12957187,1628060171,30909923325913613643341314554366387,15220772265450668412,6569968
12959587,1628092803,30415781606185776308378313800954158,14738008235550765048,6785177
12961987,1628125500,30310417723024614498785978722906397,14636076668393359457,6832432
12964387,1628158517,30322995769188801510375496837224149,14648226381846272282,6826765
12966787,1628191063,30342175898378487194535974553335057,14666763054963084887,6818137
12969187,1628223291,30240582305023093702044583076672096,14568711113785085778,6864025
12971587,1628255232,30396512061400815741166854002184676,14719339982817219903,6793782
12973987,1628287610,30418160299035272105239525326880822,14740313523384492948,6784116
12976387,1628318991,30313817959170895248605422263457317,14639360615765841321,6830899
12978787,1628350484,29741260509722306565429937714909101,14091576240044453252,7096438
12981187,1628382302,29714715837696390455463930298326832,14066433435950238064,7109122
12983587,1628414786,29871225481801574466118105161803500,14215001594675683997,7034821
